,Unnamed: 0,id,name,price,mrp,variant,image_url,tags
603,603,DAJETHEKSTZQFBNJ, Paper boat Juice - Aamras, 80.0, 120.0, 1 L, https://rukminim1.flixcart.com/image/280/280/klzhq4w0/drinks-juice/l/0/q/juice-aamras-tetrapack-paper-boat-original-imagyzs9hkzfgqgz.jpeg,paper boat juic - aamra 80.0 120.0 1 l
604,604,SCREUJMANPSPAMXF, GILLETTE Regular Pre Shave Cream, 67.0, 75.0, 70 g, https://rukminim1.flixcart.com/image/280/280/j3xbzww0/shaving-cream/m/x/f/70-regular-shave-cream-gillette-original-imaeuyybzxuagqyn.jpeg,gillett regular pre shave cream 67.0 75.0 70 g
605,605,PSLEP45QQXAK4DFH, Protinex Vanilla Delight, 489.0, 550.0, 400 g, https://rukminim1.flixcart.com/image/280/280/kgzg8sw0/milk-drink-mix/k/x/2/250-vanilla-delight-tin-protinex-original-imafx3z3xr7yzhjk.jpeg,protinex vanilla delight 489.0 550.0 400 g
606,606,FRYEUBYFEHURHZZX, MOTHER'S RECIPE Appalam 100 g, 40.0, 50.0, 100 g, https://rukminim1.flixcart.com/image/280/280/kiqbma80-0/fryum-papad/q/e/o/appalam-plain-papad-mother-s-recipe-original-imafyg4behqggtem.jpeg,mother' recip appalam 100 g 40.0 50.0 100 g
607,607,TCNFMGJFXZNDRQZW, Sani Fresh Ultra Shine Liquid Toilet Cleaner, 115.0, 154.0, 2x0.5 L, https://rukminim1.flixcart.com/image/280/280/k6ci8i80/toilet-cleaner/q/z/w/na-1-ultrashine-1l-500-500-toilet-cleaner-1-5x-extra-strong-original-imafzthn2xchp8ag.jpeg,sani fresh ultra shine liquid toilet cleaner 115.0 154.0 2x0.5 l
608,608,DAJEVXNBQZYBGZTE, PATANJALI Amla Juice, 130.0, 130.0, 1 L, https://rukminim1.flixcart.com/image/280/280/k91o6fk0/drinks-juice/y/z/w/500-amla-juice-plastic-bottle-patanjali-original-imafqxhbakgtunjg.jpeg,patanjali amla juic 130.0 130.0 1 l
609,609,AFSFRHDP2P6V6NXW, Flipkart Supermart Kitchen Essentials Aluminium Foil, 165.0, 165.0, 2x9 m, https://rukminim1.flixcart.com/image/280/280/knyxqq80/foil-shrinkwrap/u/k/t/aluminium-foil-flipkart-supermart-kitchen-essentials-original-imag2j8e6qejgtpf.jpeg,flipkart supermart kitchen essenti aluminium foil 165.0 165.0 2x9 m
610,610,MLKEW9WC5RGTGPYZ, Nescafe Intense Cafe, 30.0, 35.0, 180 ml, https://rukminim1.flixcart.com/image/280/280/jsaocy80/milk/p/y/z/180-tetrapack-flavored-nescafe-original-imafdwgjppkgdghy.jpeg,nescaf intens cafe 30.0 35.0 180 ml
611,611,RYMETDKAGDYK3FJE, MTR Rice Idli Ready Mix 500 g, 110.0, 125.0, 500 g, https://rukminim1.flixcart.com/image/280/280/j3nbwy80/ready-mix/f/j/e/500-instant-rice-idli-mix-breakfast-mix-mtr-foods-original-imaeup7hzhnvpkxu.jpeg,mtr rice idli readi mix 500 g 110.0 125.0 500 g
613,613,CKBEUD5T4KSDGGTU, UNIBIC Milk Cookies, 40.0, 40.0, 100 g, https://rukminim1.flixcart.com/image/280/280/jql8fbk0/cookie-biscuit/g/t/u/100-milk-cookies-unibic-original-imafckhdfdvgbpfg.jpeg,unib milk cooki 40.0 40.0 100 g
614,614,CKBET6WUWHZBFRAT, BRITANNIA NutriChoice Sugar free Cream Cracker, 15.0, 15.0, 100 g, https://rukminim1.flixcart.com/image/280/280/k8j3gcw0/cookie-biscuit/r/a/t/100-nutri-choice-cracker-britannia-original-imafqgw9yb3mczf8.jpeg,britannia nutrichoic sugar free cream cracker 15.0 15.0 100 g
615,615,NDLEX3U5SPXSPPWN, Maggi Nutri-licious Oats Masala Instant Noodles Vegetarian, 28.0, 28.0, 72.5 g, https://rukminim1.flixcart.com/image/280/280/klwmufk0/noodle/q/a/5/nutri-licious-oats-masala-instant-noodles-maggi-original-imagyx65ssgwzmrj.jpeg,maggi nutri-lici oat masala instant noodl vegetarian 28.0 28.0 72.5 g
617,617,PLSF6Y2DF9HQG5AP, Rajdhani Chana Dal (Split), 118.0, 150.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/ju04akw0/pulses/5/a/p/1-chana-dal-chana-dal-rajdhani-original-imaff8awffrzzeux.jpeg,rajdhani chana dal (split) 118.0 150.0 1 kg
618,618,CNDEZGYFYV7TGW3E, SUNSILK Lusciously Thick & Long Nourishing Conditioner, 119.0, 140.0, 180 ml, https://rukminim1.flixcart.com/image/280/280/jk8lz0w0/conditioner/w/3/e/180-lusciously-thick-long-nourishing-conditioner-sunsilk-original-imaf7mwbksghzvwq.jpeg,sunsilk luscious thick & long nourish condition 119.0 140.0 180 ml
619,619,PLSFX3HAKHTYXNKS, Flipkart Supermart Classic Moong Dal (Whole), 64.0, 140.0, 500 g, https://rukminim1.flixcart.com/image/280/280/kmns7m80/pulses/c/q/s/500-sabut-moong-dal-flipkart-supermart-classic-original-imagfg9f9c66ua4z.jpeg,flipkart supermart classic moong dal (whole) 64.0 140.0 500 g
621,621,MLKFBPKFE6Z6YF7N, BRITANNIA Winkin Cow Flavoured Milk, 23.0, 35.0, 180 ml, https://rukminim1.flixcart.com/image/280/280/k8j3gcw0/milk/f/7/n/180-tetrapack-flavored-britannia-original-imafqgw9qy7h7eqx.jpeg,britannia winkin cow flavour milk 23.0 35.0 180 ml
622,622,SCMEXBGH6W9HTZYV, Flipkart Supermart Select Khus Khus Posta Dana, 219.0, 250.0, 100 g, https://rukminim1.flixcart.com/image/280/280/k6jnfrk0/spice-masala/z/y/v/100-khus-khus-posta-dana-pouch-flipkart-supermart-select-whole-original-imafzzg4fzxwjra9.jpeg,flipkart supermart select khu khu posta dana 219.0 250.0 100 g
623,623,SNSEYMMGVZCWZ9XJ, Too Yumm! Sour Cream and Onion Veggie Stix, 18.0, 20.0, 52 g, https://rukminim1.flixcart.com/image/280/280/k4n2avk0/snack-savourie/9/x/j/52-sour-cream-and-onion-veggie-stix-vacuum-pack-too-yumm-original-imafnhrmjhsahgmg.jpeg,too yumm! sour cream and onion veggi stix 18.0 20.0 52 g
625,625,DAJEUARYGQWAFPFT, Real Fruit Juice - Cranberry, 103.0, 115.0, 1 L, https://rukminim1.flixcart.com/image/280/280/kbb49zk0/drinks-juice/p/f/t/1-fruit-juice-cranberry-tetrapack-real-original-imafszzpuuzzan9z.jpeg,real fruit juic - cranberri 103.0 115.0 1 l
626,626,PCPETZTZVGV4UJ4E, ACT II Party Pack Classic Salted Popcorn, 40.0, 45.0, 120 g, https://rukminim1.flixcart.com/image/280/280/knan98w0/popcorn/r/u/n/party-pack-microwave-act-ii-original-imag2y6thahfzcxj.jpeg,act ii parti pack classic salt popcorn 40.0 45.0 120 g
627,627,SOUEUHR2QKUBXQKQ, Ching's Secret Tomato Soup, 38.0, 55.0, 55 g, https://rukminim1.flixcart.com/image/280/280/kjkbv680/soup/q/k/q/55-tomato-soup-tomato-ching-s-secret-original-imafz3uyhkub344e.jpeg,ching' secret tomato soup 38.0 55.0 55 g
629,629,CHPEUHZABRZHEGCN, Dukes Sour Cream & Onion Nibbles, 37.0, 50.0, 150 g, https://rukminim1.flixcart.com/image/280/280/jhavdzk0/cookie-biscuit/g/c/n/200-sour-cream-onion-nibbles-dukes-original-imaf5cjuhuzuhgyz.jpeg,duke sour cream & onion nibbl 37.0 50.0 150 g
630,630,CKBEUC5CKFTBXHMT, Sunfeast Marie Light Oat Biscuits, 15.0, 15.0, 120 g, https://rukminim1.flixcart.com/image/280/280/j65cnm80/cookie-biscuit/h/m/t/120-marie-light-oat-biscuits-sunfeast-original-imaewzgxukkgy8gg.jpeg,sunfeast mari light oat biscuit 15.0 15.0 120 g
631,631,SCMEXBGHGMRPFNHY, Flipkart Supermart Select Saunf Green, 41.0, 50.0, 100 g, https://rukminim1.flixcart.com/image/280/280/k7ksvww0/spice-masala/n/h/y/100-saunf-green-pouch-flipkart-supermart-select-whole-original-imafps7vbgye2ss9.jpeg,flipkart supermart select saunf green 41.0 50.0 100 g
633,633,NDFFXVCAUG4NMEZU, Farmley Premium California Roasted & Salted Pistachios, 270.0, 410.0, 200 g, https://rukminim1.flixcart.com/image/280/280/khz693k0-0/nut-dry-fruit/g/m/q/200-premium-california-roasted-salted-pistachios-pouch-farmley-original-imafxvc76uhat8h5.jpeg,farmley premium california roast & salt pistachio 270.0 410.0 200 g
634,634,NDLEZ6KZERWZGUTF, TOP RAMEN Masala Instant Noodles Vegetarian, 80.0, 91.0, 560 g, https://rukminim1.flixcart.com/image/280/280/jrtj2q80/noodle/u/t/f/560-yummy-masala-instant-noodles-top-ramen-original-imafdj2v6xpfazgn.jpeg,top ramen masala instant noodl vegetarian 80.0 91.0 560 g
635,635,CKBFC5YVYYXHZTHN, Dukes Digestive Biscuits, 50.0, 50.0, 2x100 g, https://rukminim1.flixcart.com/image/280/280/jsj90280/cookie-biscuit/t/h/n/200-digestive-combo-dukes-original-imafe3e7ahvgdmrj.jpeg,duke digest biscuit 50.0 50.0 2x100 g
636,636,BCRFST2NGDMVVRXY, LIZOL DOUBLE Concentrate Disinfectant Surface Cleaner Citrus, 243.0, 325.0, 900 ml, https://rukminim1.flixcart.com/image/280/280/kfcv6vk0/bathroom-floor-cleaner/r/x/y/citrus-900-double-concentrate-bottle-lizol-original-imafvu62yapzc8hq.jpeg,lizol doubl concentr disinfect surfac cleaner citru 243.0 325.0 900 ml
637,637,SOPF7UKHJSTGXCGH, JOHNSON'S Baby Soap, 183.0, 195.0, 3x100 g, https://rukminim1.flixcart.com/image/280/280/khuvxjk0/soap/c/g/h/3-300-baby-soap-johnson-s-original-imafxsyvhtj5ddg2.jpeg,johnson' babi soap 183.0 195.0 3x100 g
638,638,JASFDNEEAXGDBMJZ, FUN FOODS Peanut Butter Crunchy 925 g, 255.0, 284.0, 925 g, https://rukminim1.flixcart.com/image/280/280/kdxfc7k0/jam-spread/m/j/z/925-peanut-butter-crunchy-plastic-bottle-nut-butter-fun-foods-original-imafuqftszqvhewm.jpeg,fun food peanut butter crunchi 925 g 255.0 284.0 925 g
639,639,CHNETZUXU72MZAXJ, Dabur Chyawanprakash Sugarfree, 196.0, 205.0, 500 g, https://rukminim1.flixcart.com/image/280/280/kk4c13k0/ayurvedic/b/4/w/chyawanprakash-sugarfree-dabur-original-imafzjfcr9s34bg4.jpeg,dabur chyawanprakash sugarfre 196.0 205.0 500 g
641,641,SOPEU6NPAC2YBQVC, LIFEBUOY Lemon Fresh Soap, 96.0, 96.0, 3x125 g, https://rukminim1.flixcart.com/image/280/280/kobspe80/soap/5/p/3/3-375-lemon-fresh-soap-lifebuoy-original-imag2ta98aqztntp.jpeg,lifebuoy lemon fresh soap 96.0 96.0 3x125 g
642,642,NDLFXRWHQHDMBNBP, Maggi Special Masala Instant Noodles Vegetarian, 58.0, 58.0, 280 g, https://rukminim1.flixcart.com/image/280/280/ko0d6kw0/noodle/e/f/k/special-masala-instant-noodles-maggi-original-imag2kfkaz8yusyz.jpeg,maggi special masala instant noodl vegetarian 58.0 58.0 280 g
643,643,JASFDF3R3HVYHUZ6, Nutralite Eggless Mayonnaise 275 g, 63.0, 85.0, 275 g, https://rukminim1.flixcart.com/image/280/280/ka73y4w0/jam-spread/u/z/6/275-eggless-mayonnaise-plastic-bottle-mayonnaise-nutralite-original-imafrtp6htx7pckp.jpeg,nutralit eggless mayonnais 275 g 63.0 85.0 275 g
645,645,ACCEUJSTP25VGBF5, EVEREADY Give Me Red AAA  Battery, 150.0, 150.0, Pack of 10, https://rukminim1.flixcart.com/image/280/280/ja48osw0-1/battery/carbon-zinc/b/f/5/eveready-carbon-zinc-1012-aaa-original-imaezrqw7gbyn32n.jpeg,evereadi give me red aaa batteri 150.0 150.0 pack of 10
646,646,RICETGSPBEJJ6ZSM, KOHINOOR Charminar Everyday Basmati Rice (Medium Grain), 309.0, 445.0, 5 kg, https://rukminim1.flixcart.com/image/280/280/k9bo9e80/rice/z/s/m/5-white-charminar-everyday-plain-rice-bag-kohinoor-original-imafr5fgpusj2wpe.jpeg,kohinoor charminar everyday basmati rice (medium grain) 309.0 445.0 5 kg
647,647,DAJEVXNB6MTNMHPM, PATANJALI Aloe Vera Juice with Fiber, 200.0, 200.0, 1 L, https://rukminim1.flixcart.com/image/280/280/j8osu4w0/drinks-juice/h/p/m/1-aloe-vera-juice-with-fiber-plastic-bottle-patanjali-original-imaeymvexsgekgns.jpeg,patanjali alo vera juic with fiber 200.0 200.0 1 l
649,649,HWSF9Z35JGBYJZK3, Savlon Moisture Shield Hand Wash Pouch, 99.0, 99.0, 0.75 L, https://rukminim1.flixcart.com/image/280/280/jnw2he80/hand-wash-sanitizer/z/k/3/750-moisture-shield-pouch-savlon-original-imafah553zeurb4n.jpeg,savlon moistur shield hand wash pouch 99.0 99.0 0.75 l
650,650,CKBEUARSF4EKDX2U, Lotte Chocopie, 120.0, 140.0, 300 g, https://rukminim1.flixcart.com/image/280/280/kbb49zk0/cookie-biscuit/x/2/u/300-chocopie-lotte-original-imafszstz3v3hu6a.jpeg,lott chocopi 120.0 140.0 300 g
651,651,SNSF5GDQZD5F4WRG, PARLE Namkeen Hot n Spicy Mixture, 84.0, 84.0, 360 g, https://rukminim1.flixcart.com/image/280/280/khkvukw0/snack-savourie/w/r/g/360-namkeen-hot-n-spicy-mixture-pouch-parle-original-imafxk7fy7gphjvm.jpeg,parl namkeen hot n spici mixtur 84.0 84.0 360 g
653,653,TPSDAG5YZGW5GUN6, Colgate Maxfresh Red Gel Toothpaste, 99.0, 99.0, 150 g, https://rukminim1.flixcart.com/image/280/280/j9d3bm80/toothpaste/u/n/6/150-max-fresh-red-gel-colgate-original-imaez3ccfqreshgf.jpeg,colgat maxfresh red gel toothpast 99.0 99.0 150 g
654,654,RICETDHJQVC5PJNP, Fortune Biryani Special Basmati Rice (Long Grain), 549.0, 875.0, 5 kg, https://rukminim1.flixcart.com/image/280/280/k7c88sw0/rice/j/n/p/5-white-biryani-special-basmati-rice-bag-fortune-original-imafphkjjfzwkajn.jpeg,fortun biryani special basmati rice (long grain) 549.0 875.0 5 kg
655,655,KRKFUTF4JMGSQBWA, MACARIZE Ergonomic Modern Space Master Kitchen Corner Sink Dish Drainer Kitchen Rack, 67.0, 999.0, Plastic, https://rukminim1.flixcart.com/image/280/280/kh3qkcw0/kitchen-rack/b/w/a/modern-corner-sink-green-macarize-original-imafx6zawrtezczj.jpeg,macar ergonom modern space master kitchen corner sink dish drainer kitchen rack 67.0 999.0 plastic
657,657,NDFEX88DT7TSPH2T, Flipkart Supermart Select Figs, 183.0, 349.0, 100 g, https://rukminim1.flixcart.com/image/280/280/k7jdg280/nut-dry-fruit/c/d/z/200-na-pouch-flipkart-supermart-select-original-imafpr5zsjxzz8e8.jpeg,flipkart supermart select fig 183.0 349.0 100 g
658,658,DEOEDHMPGGCH3XDX, Spinz Exotic Deodorant Spray  -  For Women, 95.0, 190.0, 150 ml, https://rukminim1.flixcart.com/image/280/280/jyt0knk0/deodorant/x/d/x/150-exotic-deodorant-spray-spinz-women-original-imafgwh8aw9ndjza.jpeg,spinz exot deodor spray - for women 95.0 190.0 150 ml
659,659,MSCFPNZFFZYZZXYG, BOROPLUS 100% Organic Aloe Vera Gel, 76.0, 95.0, 150 ml, https://rukminim1.flixcart.com/image/280/280/k9d3p8w0/moisturizer-cream/x/y/g/150-aloe-vera-gel-boroplus-gel-original-imafr656ch94kgkf.jpeg,boroplu 100% organ alo vera gel 76.0 95.0 150 ml
661,661,DAJEUHCZMQMRY2TF, Tropicana Cranberry Delight Fruit Beverage, 99.0, 110.0, 1 L, https://rukminim1.flixcart.com/image/280/280/jerf7gw0/drinks-juice/2/t/f/1-cranberry-delight-fruit-beverage-tetrapack-tropicana-original-imaf3d9qyunwry25.jpeg,tropicana cranberri delight fruit beverag 99.0 110.0 1 l
662,662,SAMFGWEAKZDQNDWE, Haldiram's Rasgulla Box, 210.0, 210.0, 1.25 kg, https://rukminim1.flixcart.com/image/280/280/k0y6cnk0/sweet-mithai/d/w/e/1-25-rasgulla-rasgulla-haldiram-s-original-imafkmwbbvvbhgjq.jpeg,haldiram' rasgulla box 210.0 210.0 1.25 kg
663,663,CKBGYY47YVQQVZNZ, BRITANNIA Nutri Choice Digestive, 24.0, 30.0, 100 g, https://rukminim1.flixcart.com/image/280/280/kmmcrrk0/cookie-biscuit/f/n/c/100-nutri-choice-digestive-1-britannia-original-imagfhezbge7mx5u.jpeg,britannia nutri choic digest 24.0 30.0 100 g
666,666,CKBETZJ5HEWNRGPH, Cadbury Bournvita Biscuits, 56.0, 70.0, 250 g, https://rukminim1.flixcart.com/image/280/280/kingqkw0/cookie-biscuit/g/p/h/250-biscuits-cadbury-bournvita-original-imafyeyfdpt8cgym.jpeg,cadburi bournvita biscuit 56.0 70.0 250 g
667,667,CMFFP5WQXY5BVEZZ, LuvIt Chocorich Assorted Eclairs Hazelnut, Dark Choco & Classic Flavours Toffee, 105.0, 210.0, 519.0,luvit chocorich assort eclair hazelnut dark choco & classic flavour toffe 105.0 210.0
669,669,EDOF7G6HMASM2FKW, EMAMI Healthy and Tasty Refined Soyabean Oil Pouch, 171.0, 190.0, 1 L, https://rukminim1.flixcart.com/image/280/280/jsaocy80/edible-oil/f/k/w/1-healthy-and-tasty-refined-pouch-soyabean-oil-emami-original-imafdwu6vhuyveyu.jpeg,emami healthi and tasti refin soyabean oil pouch 171.0 190.0 1 l
670,670,CHNF8W5RRQEB7GRE, ZANDU Chyavanprashad, 310.0, 365.0, 900 g, https://rukminim1.flixcart.com/image/280/280/ko8xtow0/chyawanprash/v/i/1/chyavanprashad-zandu-original-imag2r22tm7xzkrh.jpeg,zandu chyavanprashad 310.0 365.0 900 g
671,671,NDLEUCFZ6REZF8GE, Ching's Secret Schezwan Instant Noodles Vegetarian, 48.0, 60.0, 240 g, https://rukminim1.flixcart.com/image/280/280/kjkbv680/noodle/8/g/e/240-schezwan-instant-noodles-ching-s-secret-original-imafz3uyy3auj9nt.jpeg,ching' secret schezwan instant noodl vegetarian 48.0 60.0 240 g
673,673,DAJEUHCZHZ4WHHZ9, Tropicana Apple Delight Fruit Beverage, 84.0, 105.0, 1 L, https://rukminim1.flixcart.com/image/280/280/jerf7gw0/drinks-juice/h/z/9/1-apple-delight-fruit-beverage-tetrapack-tropicana-original-imaf3d9qf7ah22wg.jpeg,tropicana appl delight fruit beverag 84.0 105.0 1 l
674,674,MWHEU34PKTEKRWSF, LISTERINE Mouthwash - Coolmint, 262.0, 285.0, 500 ml, https://rukminim1.flixcart.com/image/280/280/khuvxjk0/mouthwash/w/s/f/500-mouthwash-listerine-original-imafxsyvwg3zh7ha.jpeg,listerin mouthwash - coolmint 262.0 285.0 500 ml
675,675,SNSEUCYSNEGEXHDV, bikano Peanuts - Salted, 52.0, 55.0, 1, https://rukminim1.flixcart.com/image/280/280/j8osu4w0-1/snack-savourie/h/d/v/200-peanuts-salted-bikano-original-imaeynt88h3c6czb.jpeg,bikano peanut - salt 52.0 55.0 1
677,677,FCWDRRE5DGFRTJZC, HIMALAYA Purifying Neem  Face Wash, 180.0, 190.0, 200 ml, https://rukminim1.flixcart.com/image/280/280/khkvukw0/face-wash/j/z/c/200-purifying-neem-face-wash-himalaya-original-imafxk5pww5thnxe.jpeg,himalaya purifi neem face wash 180.0 190.0 200 ml
678,678,RICFNFNV6GANBUXK, Flipkart Supermart Select Long Grain Rice (Long Grain, Polished), 268.0, 550.0, 394.0,flipkart supermart select long grain rice (long grain polished) 268.0 550.0
679,679,SUGFB3AFEUYPAF7B, Uttam Sugar Natural Brown Sugar, 76.0, 90.0, 1 kg Pouch, https://rukminim1.flixcart.com/image/280/280/kjhgzgw0-0/sugar/m/t/i/natural-brown-pouch-brown-sugar-uttam-sugar-powder-original-imafzfhhkqgbmpat.jpeg,uttam sugar natur brown sugar 76.0 90.0 1 kg pouch
681,681,SCMETEMSZF9KHZF6, 24 mantra ORGANIC Mustard Big, 25.0, 25.0, 100 g, https://rukminim1.flixcart.com/image/280/280/kjvrdzk0/spice-masala/n/d/p/mustard-big-pouch-24-mantra-organic-whole-original-imafzcemxh9jhhch.jpeg,24 mantra organ mustard big 25.0 25.0 100 g
682,682,EDSFTPAETQXREZNB, zoff Makhana Lotus Seeds, 147.0, 150.0, 100 g, https://rukminim1.flixcart.com/image/280/280/ke8uv0w0/edible-seed/z/n/b/100-pouch-raw-zoff-whole-original-imafuz6ctnfdccf3.jpeg,zoff makhana lotu seed 147.0 150.0 100 g
683,683,CDMEUD9MPXFSHWRX, Kamasutra Dotted Condom, 108.0, 120.0, 12 Units, https://rukminim1.flixcart.com/image/280/280/kf1fo280pkrrdj/sexual-wellness/i/y/z/0-na-an-kam-dot-kamasutra-original-imafvkygyzjmezgx.jpeg,kamasutra dot condom 108.0 120.0 12 unit
686,686,RICFUUSH6DDXJWSX, Tamil Ponni Rice (Raw), 269.0, 320.0, 5 kg, https://rukminim1.flixcart.com/image/280/280/kfmv9u80/rice/w/s/x/5-tamil-white-ponni-rice-pouch-unbranded-original-imafwfxvwugbgwwk.jpeg,tamil ponni rice (raw) 269.0 320.0 5 kg
687,687,RMDF7XT89FCNMUKG, Kohinoor Authentic Hyderabadi Biryani Basmati Rice Kit 327 g, 99.0, 125.0, 327 g, https://rukminim1.flixcart.com/image/280/280/keykscw0/ready-mix/u/k/g/327-authentic-hyderabadi-biryani-basmati-rice-kit-meal-mix-original-imafvjffcdvecpsw.jpeg,kohinoor authent hyderabadi biryani basmati rice kit 327 g 99.0 125.0 327 g
689,689,HRMFTZA2JKF2YVHQ, Veet Hair Removal Cream, 71.0, 75.0, 30 g, https://rukminim1.flixcart.com/image/280/280/kh5607k0/hair-removal/v/h/q/30-hair-removal-cream-veet-original-imafx7uzhdnyxgbv.jpeg,veet hair remov cream 71.0 75.0 30 g
690,690,RICF4SS3SGECWC9W, Flipkart Supermart Select Super Premium Sona Masoori Rice (Raw), 396.0, 400.0, 5 kg, https://rukminim1.flixcart.com/image/280/280/k7ksvww0/rice/c/9/w/5-white-super-premium-sona-masoori-rice-pouch-flipkart-supermart-original-imafps7vwumuf38g.jpeg,flipkart supermart select super premium sona masoori rice (raw) 396.0 400.0 5 kg
691,691,CHPFJHN2JZZYVTHT, Too Yumm! Veggie Stix Chilly Chataka Chips, 29.0, 35.0, 72 g, https://rukminim1.flixcart.com/image/280/280/kgpg5u80/chips/t/h/t/72-veggie-stix-chilly-chataka-too-yumm-original-imafwveh59a43ghv.jpeg,too yumm! veggi stix chilli chataka chip 29.0 35.0 72 g
693,693,DAJEUARYYVDAWSPY, Real Fruit Juice - Mosambi, 95.0, 110.0, 1 L, https://rukminim1.flixcart.com/image/280/280/kbb49zk0/drinks-juice/s/p/y/1-fruit-juice-mosambi-tetrapack-real-original-imafszzqkf6fjehj.jpeg,real fruit juic - mosambi 95.0 110.0 1 l
694,694,SCMETEMSPYVUNR9C, MTR Sambar Powder, 120.0, 120.0, 200 g, https://rukminim1.flixcart.com/image/280/280/j3nbwy80/spice-masala/r/9/c/200-pouch-sambar-masala-mtr-foods-powder-original-imaeup89pppvv8as.jpeg,mtr sambar powder 120.0 120.0 200 g
695,695,CHPFX5Z9PUWQTYG6, Pepsico Lay's Potato Chips American Style Cream & Onion Flavour Chips, 85.0, 85.0, 221 g, https://rukminim1.flixcart.com/image/280/280/kmqn3bk0/chips/9/h/z/lay-s-potato-chips-american-style-cream-onion-flavour-pepsico-original-imagfkfkmh9kcqwj.jpeg,pepsico lay' potato chip american style cream & onion flavour chip 85.0 85.0 221 g
697,697,PLSFVEDENT5PTMNC, Flipkart Supermart Classic Kabuli Chana (Whole), 138.0, 175.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/kfyasnk0/pulses/m/n/c/1-kabuli-chana-kabuli-chana-flipkart-supermart-classic-original-imafwaxgrxweu7rc.jpeg,flipkart supermart classic kabuli chana (whole) 138.0 175.0 1 kg
698,698,TCNEUB5B6RZ8VKYK, Harpic Power Plus Orange Liquid Toilet Cleaner, 163.0, 178.0, 1 L, https://rukminim1.flixcart.com/image/280/280/klgx0280/toilet-cleaner/5/l/u/orange-power-plus-harpic-original-imagykwf8zwbdudy.jpeg,harpic power plu orang liquid toilet cleaner 163.0 178.0 1 l
699,699,SCMEUHHYBW22HBYW, EVEREST Chicken Masala, 38.0, 38.0, 50 g, https://rukminim1.flixcart.com/image/280/280/kjabs7k0-0/spice-masala/9/r/c/chicken-masala-box-everest-powder-original-imafyvpgu6zzzsds.jpeg,everest chicken masala 38.0 38.0 50 g
701,701,LDTFETRVJ2FJPSM8, Surf excel Top Load Matic Detergent Powder 3 kg, 607.0, 675.0, 3 kg, https://rukminim1.flixcart.com/image/280/280/k933ma80/washing-powder/s/m/8/3-matic-top-load-surf-excel-original-imafqyavgk74fuhn.jpeg,surf excel top load matic deterg powder 3 kg 607.0 675.0 3 kg
702,702,MSCF3PSZFVDFRBVX, NIVEA Body Lotion, Aloe Hydration, with Aloe Vera, for Men & Women, 399.0,nivea bodi lotion alo hydrat with alo vera for men & women
705,705,SMPE3GFWMGJC7ZRW, SUNSILK Nourishing Soft & Smooth Shampoo, 312.0, 480.0, 650 ml, https://rukminim1.flixcart.com/image/280/280/kjem3rk0-0/shampoo/t/s/k/650-nourishing-soft-smooth-shampoo-sunsilk-original-imafyzeryzus9yxu.jpeg,sunsilk nourish soft & smooth shampoo 312.0 480.0 650 ml
706,706,SOPFQPDVE94YEYZV, DETTOL Original Germ Protection Soap, 229.0, 229.0, 4x125 g, https://rukminim1.flixcart.com/image/280/280/k9u8zgw0/soap/y/z/v/5-625-original-soap-dettol-original-imafrjgre8kshm43.jpeg,dettol origin germ protect soap 229.0 229.0 4x125 g
707,707,CKBEUC5CXTENEG8Y, Sunfeast Farmlite Digestive Oats with Chocolate, 42.0, 50.0, 150 g, https://rukminim1.flixcart.com/image/280/280/jaldz0w0/cookie-biscuit/g/8/y/150-farmlite-digestive-oats-with-chocolate-sunfeast-original-imafy4rh8uwhh8wn.jpeg,sunfeast farmlit digest oat with chocol 42.0 50.0 150 g
709,709,NDLEUCFYRZ5JXNHE, Ching's Secret Egg Hakka Noodles Non-vegetarian, 25.0, 32.0, 150 g, https://rukminim1.flixcart.com/image/280/280/kjkbv680/noodle/n/h/e/150-egg-hakka-noodles-ching-s-secret-original-imafz3uym8vgjrec.jpeg,ching' secret egg hakka noodl non-vegetarian 25.0 32.0 150 g
710,710,SCMEU7N3PZFTZCSZ, Eastern Kashmiri Chilly Powder, 122.0, 136.0, 250 g, https://rukminim1.flixcart.com/image/280/280/j5y7gcw0-1/spice-masala/c/s/z/250-pouch-kashmiri-chilli-eastern-powder-original-imaew5hkft5jvszj.jpeg,eastern kashmiri chilli powder 122.0 136.0 250 g
